filename,class,width,height,size_bytes,filepath
CPH-Sphaerium sp.-3234-v.png,Sphaerium sp,600,338,279518,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Sphaerium sp/CPH-Sphaerium sp.-3234-v.png
CPH-Sphaerium sp.-2894-t.png,Sphaerium sp,600,338,276767,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Sphaerium sp/CPH-Sphaerium sp.-2894-t.png
CPH-Sphaerium sp.-2896-t.png,Sphaerium sp,600,338,257709,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Sphaerium sp/CPH-Sphaerium sp.-2896-t.png
CPH-Sphaerium sp.-3236-v.png,Sphaerium sp,600,338,264850,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Sphaerium sp/CPH-Sphaerium sp.-3236-v.png
CPH-Sphaerium sp.-2813-t.png,Sphaerium sp,600,338,273369,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Sphaerium sp/CPH-Sphaerium sp.-2813-t.png
CPH-Sphaerium sp.-2856-t.png,Sphaerium sp,600,338,275949,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Sphaerium sp/CPH-Sphaerium sp.-2856-t.png
CPH-Sphaerium sp.-2837-t.png,Sphaerium sp,600,338,265116,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Sphaerium sp/CPH-Sphaerium sp.-2837-t.png
CPH-Sphaerium sp.-2872-t.png,Sphaerium sp,600,338,263094,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Sphaerium sp/CPH-Sphaerium sp.-2872-t.png
CPH-Sphaerium sp.-3212-v.png,Sphaerium sp,600,338,279174,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Sphaerium sp/CPH-Sphaerium sp.-3212-v.png
CPH-Sphaerium sp.-2917-t.png,Sphaerium sp,600,338,254869,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Sphaerium sp/CPH-Sphaerium sp.-2917-t.png
CPH-Sphaerium sp.-2876-t.png,Sphaerium sp,600,338,271325,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Sphaerium sp/CPH-Sphaerium sp.-2876-t.png
CPH-Sphaerium sp.-2913-t.png,Sphaerium sp,600,338,279494,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Sphaerium sp/CPH-Sphaerium sp.-2913-t.png
CPH-Sphaerium sp.-2892-t.png,Sphaerium sp,600,338,265116,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Sphaerium sp/CPH-Sphaerium sp.-2892-t.png
CPH-Sphaerium sp.-2817-t.png,Sphaerium sp,600,338,279957,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Sphaerium sp/CPH-Sphaerium sp.-2817-t.png
CPH-Sphaerium sp.-2852-t.png,Sphaerium sp,600,338,264014,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Sphaerium sp/CPH-Sphaerium sp.-2852-t.png
CPH-Sphaerium sp.-2815-t.png,Sphaerium sp,600,338,276545,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Sphaerium sp/CPH-Sphaerium sp.-2815-t.png
CPH-Sphaerium sp.-2850-t.png,Sphaerium sp,600,338,276767,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Sphaerium sp/CPH-Sphaerium sp.-2850-t.png
CPH-Sphaerium sp.-2908-t.png,Sphaerium sp,600,338,265398,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Sphaerium sp/CPH-Sphaerium sp.-2908-t.png
CPH-Sphaerium sp.-2890-t.png,Sphaerium sp,600,338,262687,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Sphaerium sp/CPH-Sphaerium sp.-2890-t.png
CPH-Sphaerium sp.-2911-t.png,Sphaerium sp,600,338,278767,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Sphaerium sp/CPH-Sphaerium sp.-2911-t.png
CPH-Sphaerium sp.-2889-t.png,Sphaerium sp,600,338,261952,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Sphaerium sp/CPH-Sphaerium sp.-2889-t.png
CPH-Sphaerium sp.-2831-t.png,Sphaerium sp,600,338,282147,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Sphaerium sp/CPH-Sphaerium sp.-2831-t.png
CPH-Sphaerium sp.-3229-v.png,Sphaerium sp,600,338,270690,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Sphaerium sp/CPH-Sphaerium sp.-3229-v.png
CPH-Sphaerium sp.-2874-t.png,Sphaerium sp,600,338,274867,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Sphaerium sp/CPH-Sphaerium sp.-2874-t.png
CPH-Nemoura sp.-2012-t.png,Nemoura sp,600,338,244276,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2012-t.png
CPH-Nemoura sp.-2057-t.png,Nemoura sp,600,338,247781,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2057-t.png
CPH-Nemoura sp.-2036-t.png,Nemoura sp,600,338,247190,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2036-t.png
CPH-Nemoura sp.-2073-t.png,Nemoura sp,600,338,230429,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2073-t.png
CPH-Nemoura sp.-2034-t.png,Nemoura sp,600,338,237241,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2034-t.png
CPH-Nemoura sp.-2071-t.png,Nemoura sp,600,338,241279,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2071-t.png
CPH-Nemoura sp.-2009-t.png,Nemoura sp,600,338,234219,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2009-t.png
CPH-Nemoura sp.-1998-t.png,Nemoura sp,600,338,262430,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-1998-t.png
CPH-Nemoura sp.-2068-t.png,Nemoura sp,600,338,235075,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2068-t.png
CPH-Nemoura sp.-2010-t.png,Nemoura sp,600,338,233262,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2010-t.png
CPH-Nemoura sp.-2055-t.png,Nemoura sp,600,338,243142,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2055-t.png
CPH-Nemoura sp.-2091-t.png,Nemoura sp,600,338,243796,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2091-t.png
CPH-Nemoura sp.-2029-t.png,Nemoura sp,600,338,249610,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2029-t.png
CPH-Nemoura sp.-2014-t.png,Nemoura sp,600,338,246049,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2014-t.png
CPH-Nemoura sp.-2051-t.png,Nemoura sp,600,338,261730,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2051-t.png
CPH-Nemoura sp.-2317-v.png,Nemoura sp,600,338,248312,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2317-v.png
CPH-Nemoura sp.-2030-t.png,Nemoura sp,600,338,257898,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2030-t.png
CPH-Nemoura sp.-2075-t.png,Nemoura sp,600,338,248067,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2075-t.png
CPH-Nemoura sp.-2048-t.png,Nemoura sp,600,338,260507,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2048-t.png
CPH-Nemoura sp.-2032-t.png,Nemoura sp,600,338,252760,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2032-t.png
CPH-Nemoura sp.-2077-t.png,Nemoura sp,600,338,251715,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2077-t.png
CPH-Nemoura sp.-2016-t.png,Nemoura sp,600,338,250283,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2016-t.png
CPH-Nemoura sp.-2053-t.png,Nemoura sp,600,338,251432,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2053-t.png
CPH-Nemoura sp.-2328-v.png,Nemoura sp,600,338,253032,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2328-v.png
CPH-Nemoura sp.-2093-t.png,Nemoura sp,600,338,251610,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2093-t.png
CPH-Nemoura sp.-2008-t.png,Nemoura sp,600,338,242855,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2008-t.png
CPH-Nemoura sp.-2070-t.png,Nemoura sp,600,338,249709,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2070-t.png
CPH-Nemoura sp.-2054-t.png,Nemoura sp,600,338,264474,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2054-t.png
CPH-Nemoura sp.-2011-t.png,Nemoura sp,600,338,244460,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2011-t.png
CPH-Nemoura sp.-2069-t.png,Nemoura sp,600,338,263654,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2069-t.png
CPH-Nemoura sp.-2013-t.png,Nemoura sp,600,338,254789,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2013-t.png
CPH-Nemoura sp.-2355-v.png,Nemoura sp,600,338,238275,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2355-v.png
CPH-Nemoura sp.-2072-t.png,Nemoura sp,600,338,226494,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2072-t.png
CPH-Nemoura sp.-2037-t.png,Nemoura sp,600,338,258149,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2037-t.png
CPH-Nemoura sp.-2076-t.png,Nemoura sp,600,338,237159,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2076-t.png
CPH-Nemoura sp.-2033-t.png,Nemoura sp,600,338,238312,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2033-t.png
CPH-Nemoura sp.-2295-v.png,Nemoura sp,600,338,243598,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2295-v.png
CPH-Nemoura sp.-2271-v.png,Nemoura sp,600,338,239645,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2271-v.png
CPH-Nemoura sp.-2092-t.png,Nemoura sp,600,338,244863,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2092-t.png
CPH-Nemoura sp.-2052-t.png,Nemoura sp,600,338,247770,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2052-t.png
CPH-Nemoura sp.-2017-t.png,Nemoura sp,600,338,243594,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2017-t.png
CPH-Nemoura sp.-2015-t.png,Nemoura sp,600,338,255237,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2015-t.png
CPH-Nemoura sp.-2090-t.png,Nemoura sp,600,338,250427,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2090-t.png
CPH-Nemoura sp.-2049-t.png,Nemoura sp,600,338,244635,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2049-t.png
CPH-Nemoura sp.-2089-t.png,Nemoura sp,600,338,245633,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2089-t.png
CPH-Nemoura sp.-2074-t.png,Nemoura sp,600,338,250390,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2074-t.png
CPH-Nemoura sp.-2031-t.png,Nemoura sp,600,338,248229,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2031-t.png
CPH-Nemoura sp.-2085-t.png,Nemoura sp,600,338,250056,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2085-t.png
CPH-Nemoura sp.-2266-v.png,Nemoura sp,600,338,238322,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2266-v.png
CPH-Nemoura sp.-2078-t.png,Nemoura sp,600,338,254099,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2078-t.png
CPH-Nemoura sp.-2045-t.png,Nemoura sp,600,338,241430,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2045-t.png
CPH-Nemoura sp.-1991-t.png,Nemoura sp,600,338,254605,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-1991-t.png
CPH-Nemoura sp.-2024-t.png,Nemoura sp,600,338,240491,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2024-t.png
CPH-Nemoura sp.-1988-t.png,Nemoura sp,600,338,239584,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-1988-t.png
CPH-Nemoura sp.-2019-t.png,Nemoura sp,600,338,245063,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2019-t.png
CPH-Nemoura sp.-2026-t.png,Nemoura sp,600,338,246933,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2026-t.png
CPH-Nemoura sp.-2063-t.png,Nemoura sp,600,338,250531,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2063-t.png
CPH-Nemoura sp.-2259-v.png,Nemoura sp,600,338,251884,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2259-v.png
CPH-Nemoura sp.-2002-t.png,Nemoura sp,600,338,244209,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2002-t.png
CPH-Nemoura sp.-2047-t.png,Nemoura sp,600,338,254833,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2047-t.png
CPH-Nemoura sp.-1993-t.png,Nemoura sp,600,338,247396,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-1993-t.png
CPH-Nemoura sp.-2264-v.png,Nemoura sp,600,338,240552,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2264-v.png
CPH-Nemoura sp.-2087-t.png,Nemoura sp,600,338,249160,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2087-t.png
CPH-Nemoura sp.-2006-t.png,Nemoura sp,600,338,248000,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2006-t.png
CPH-Nemoura sp.-2043-t.png,Nemoura sp,600,338,242730,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2043-t.png
CPH-Nemoura sp.-2083-t.png,Nemoura sp,600,338,243535,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2083-t.png
CPH-Nemoura sp.-2022-t.png,Nemoura sp,600,338,239059,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2022-t.png
CPH-Nemoura sp.-2067-t.png,Nemoura sp,600,338,242587,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2067-t.png
CPH-Nemoura sp.-2323-v.png,Nemoura sp,600,338,242256,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2323-v.png
CPH-Nemoura sp.-2020-t.png,Nemoura sp,600,338,259552,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2020-t.png
CPH-Nemoura sp.-2065-t.png,Nemoura sp,600,338,53659,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2065-t.png
CPH-Nemoura sp.-2058-t.png,Nemoura sp,600,338,243647,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2058-t.png
CPH-Nemoura sp.-2262-v.png,Nemoura sp,600,338,233034,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2262-v.png
CPH-Nemoura sp.-2081-t.png,Nemoura sp,600,338,249240,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2081-t.png
CPH-Nemoura sp.-2307-v.png,Nemoura sp,600,338,239600,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2307-v.png
CPH-Nemoura sp.-2041-t.png,Nemoura sp,600,338,251049,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2041-t.png
CPH-Nemoura sp.-2062-t.png,Nemoura sp,600,338,255447,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2062-t.png
CPH-Nemoura sp.-2027-t.png,Nemoura sp,600,338,241615,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2027-t.png
CPH-Nemoura sp.-2086-t.png,Nemoura sp,600,338,250701,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2086-t.png
CPH-Nemoura sp.-2046-t.png,Nemoura sp,600,338,248868,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2046-t.png
CPH-Nemoura sp.-2003-t.png,Nemoura sp,600,338,237656,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2003-t.png
CPH-Nemoura sp.-1990-t.png,Nemoura sp,600,338,249607,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-1990-t.png
CPH-Nemoura sp.-2302-v.png,Nemoura sp,600,338,242080,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2302-v.png
CPH-Nemoura sp.-2044-t.png,Nemoura sp,600,338,250327,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2044-t.png
CPH-Nemoura sp.-2001-t.png,Nemoura sp,600,338,242653,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2001-t.png
CPH-Nemoura sp.-2084-t.png,Nemoura sp,600,338,253562,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2084-t.png
CPH-Nemoura sp.-2267-v.png,Nemoura sp,600,338,243899,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2267-v.png
CPH-Nemoura sp.-2079-t.png,Nemoura sp,600,338,249116,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2079-t.png
CPH-Nemoura sp.-2018-t.png,Nemoura sp,600,338,246298,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2018-t.png
CPH-Nemoura sp.-1989-t.png,Nemoura sp,600,338,240559,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-1989-t.png
CPH-Nemoura sp.-2326-v.png,Nemoura sp,600,338,252346,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2326-v.png
CPH-Nemoura sp.-2060-t.png,Nemoura sp,600,338,258570,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2060-t.png
CPH-Nemoura sp.-2025-t.png,Nemoura sp,600,338,253926,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2025-t.png
CPH-Nemoura sp.-2064-t.png,Nemoura sp,600,338,257339,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2064-t.png
CPH-Nemoura sp.-2021-t.png,Nemoura sp,600,338,239550,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2021-t.png
CPH-Nemoura sp.-2005-t.png,Nemoura sp,600,338,248235,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2005-t.png
CPH-Nemoura sp.-1994-t.png,Nemoura sp,600,338,245805,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-1994-t.png
CPH-Nemoura sp.-2306-v.png,Nemoura sp,600,338,240907,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2306-v.png
CPH-Nemoura sp.-2038-t.png,Nemoura sp,600,338,260836,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2038-t.png
CPH-Nemoura sp.-2080-t.png,Nemoura sp,600,338,250668,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2080-t.png
CPH-Nemoura sp.-2082-t.png,Nemoura sp,600,338,256506,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2082-t.png
CPH-Nemoura sp.-2042-t.png,Nemoura sp,600,338,255287,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2042-t.png
CPH-Nemoura sp.-2007-t.png,Nemoura sp,600,338,251882,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2007-t.png
CPH-Nemoura sp.-1996-t.png,Nemoura sp,600,338,244035,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-1996-t.png
CPH-Nemoura sp.-2066-t.png,Nemoura sp,600,338,256897,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2066-t.png
CPH-Nemoura sp.-2023-t.png,Nemoura sp,600,338,260411,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Nemoura sp/CPH-Nemoura sp.-2023-t.png
CPH-Oligochaeta sp.-2095-t.png,Oligochaeta sp,600,338,243078,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Oligochaeta sp/CPH-Oligochaeta sp.-2095-t.png
CPH-Oligochaeta sp.-2175-t.png,Oligochaeta sp,600,450,343061,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Oligochaeta sp/CPH-Oligochaeta sp.-2175-t.png
CPH-Oligochaeta sp.-2130-t.png,Oligochaeta sp,600,338,224100,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Oligochaeta sp/CPH-Oligochaeta sp.-2130-t.png
CPH-Oligochaeta sp.-2148-t.png,Oligochaeta sp,600,338,242350,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Oligochaeta sp/CPH-Oligochaeta sp.-2148-t.png
CPH-Oligochaeta sp.-2191-t.png,Oligochaeta sp,600,450,345666,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Oligochaeta sp/CPH-Oligochaeta sp.-2191-t.png
CPH-Oligochaeta sp.-2151-t.png,Oligochaeta sp,600,338,258076,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Oligochaeta sp/CPH-Oligochaeta sp.-2151-t.png
CPH-Oligochaeta sp.-2114-t.png,Oligochaeta sp,600,338,239448,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Oligochaeta sp/CPH-Oligochaeta sp.-2114-t.png
CPH-Oligochaeta sp.-2215-t.png,Oligochaeta sp,600,450,340535,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Oligochaeta sp/CPH-Oligochaeta sp.-2215-t.png
CPH-Oligochaeta sp.-2217-t.png,Oligochaeta sp,600,450,348826,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Oligochaeta sp/CPH-Oligochaeta sp.-2217-t.png
CPH-Oligochaeta sp.-2153-t.png,Oligochaeta sp,600,338,238900,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Oligochaeta sp/CPH-Oligochaeta sp.-2153-t.png
CPH-Oligochaeta sp.-2116-t.png,Oligochaeta sp,600,338,247280,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Oligochaeta sp/CPH-Oligochaeta sp.-2116-t.png
CPH-Oligochaeta sp.-2193-t.png,Oligochaeta sp,600,450,332923,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Oligochaeta sp/CPH-Oligochaeta sp.-2193-t.png
CPH-Oligochaeta sp.-2097-t.png,Oligochaeta sp,600,338,232563,/Users/trenthohnke/Downloads/Assessment3SoftwareTech/data/images/Oligochaeta sp/CPH-Oligochaeta sp.-2097-t.png
